,번호,발전기명,설비용량(MW),광역지역,세부지역,latitude,longitude,지점0,지점번호0,latitude(지점)0,longitude(지점)0,지점1,지점번호1,latitude(지점)1,longitude(지점)1,지점2,지점번호2,latitude(지점)2,longitude(지점)2
1359,40877,순천하수처리장태양광,0.996,전남,전남 순천시 교량동,34.897465,127.51646399999998,고흥,262,34.61826,127.27572,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
1360,63254,태인강진태양광,0.47,전남,전남 강진군 칠량면,34.572662,126.79918,강진군,259,34.64456944,126.78408333,완도,170,34.3959,126.70182,장흥,260,34.68886,126.91951
1361,38367,썬아이강진태양광,0.48700000000000004,전남,전남 강진군 칠량면,34.572662,126.79918,강진군,259,34.64456944,126.78408333,완도,170,34.3959,126.70182,장흥,260,34.68886,126.91951
1362,50184,이레태양광,0.09895,전남,전남 고흥군 점암면,34.65286,127.37947,고흥,262,34.61826,127.27572,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
1363,30296,서진13호 태양광발전소,0.99918,전남,전남 고흥군 점암면,34.65286,127.37947,고흥,262,34.61826,127.27572,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
1364,65872,농어촌영암태양광#2,1.492,전남,전남 영암군,34.80006,126.69676000000001,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.78408333,목포,165,34.81732,126.38151
1365,28169,삼성산업태양광,0.507,전남,전남 완도군 완도읍,34.31674,126.74553999999999,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
1366,471,영원솔라에너지태양광,0.5,전남,전남 구례군 마산면,35.22316,127.48751000000001,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
1367,1671,그린레일태양광,2.0,전남,전남 함평군 학교면,35.016914,126.53757,광주,156,35.17294,126.89156,목포,165,34.81732,126.38151,영광군,252,35.28366,126.47784
1368,40937,에스피솔라영광태양광,0.45,전남,전남 영광군 대마면,35.301437,126.57751,광주,156,35.17294,126.89156,영광군,252,35.28366,126.47784,고창,172,35.34824,126.599
1369,38667,쏠라팜장성태양광,0.297,전남,전남 장성군 북일면,35.374744,126.80733500000001,광주,156,35.17294,126.89156,고창군,251,35.42668,126.69724,정읍,245,35.56337,126.83904
1370,50137,이디에스 주식회사(1호) 태양광,0.28512,전남,전남 나주시 산포면,35.040146,126.80571,광주,156,35.17294,126.89156,강진군,259,34.64456944,126.78408333,목포,165,34.81732,126.38151
1371,69316,행정16호태양광,0.09963999999999999,전남,전남 남원시 운봉읍,35.45780599,127.56352079999999,함양군,264,35.51138,127.74538,광양시,266,34.9434,127.6914,남원,247,35.4213,127.39652
1372,43899,오복삼 태양광발전소,0.49248000000000003,전남,전남 고흥군 풍양면,34.57554,127.24197,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
1373,49399,은성1호태양광,0.26,전남,전남 여수시 월하동,34.809097,127.66476399999999,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,여수,168,34.73929,127.74063
1374,609,유성태양광발전소,0.29736,전남,전남 순천시 황전면,35.10137,127.42702,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
1375,30716,석창에너지태양광발전기,0.318,전남,전남 고흥군 금산면,34.459103,127.12508400000002,고흥,262,34.61826,127.27572,완도,170,34.3959,126.70182,성산,188,33.38677,126.8802
1376,67307,항아4호에너지태양광,0.97236,전북,전북 순창군 쌍치면,35.50057,127.00135,순창군(협력),254,35.37131,127.1286,임실,244,35.61203,127.28556,정읍,245,35.56337,126.83904
1377,510,원석1호태양광,0.5875199999999999,전북,전북 진안군 부귀면,35.837326,127.36034,장수,248,35.65696,127.52031,전주,146,35.84092,127.11718,금산,238,36.10563,127.48175
1378,58703,진안황금7호태양광,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,장수,248,35.65696,127.52031,전주,146,35.84092,127.11718,금산,238,36.10563,127.48175
1379,64844,진안황금3호태양광발전소,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,장수,248,35.65696,127.52031,전주,146,35.84092,127.11718,금산,238,36.10563,127.48175
1380,58705,진안황금9호태양광,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,장수,248,35.65696,127.52031,전주,146,35.84092,127.11718,금산,238,36.10563,127.48175
1381,56340,진안황금4호태양광발전소,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,장수,248,35.65696,127.52031,전주,146,35.84092,127.11718,금산,238,36.10563,127.48175
1382,58700,진안황금2호태양광,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,장수,248,35.65696,127.52031,전주,146,35.84092,127.11718,금산,238,36.10563,127.48175
1383,58702,진안황금6호태양광,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,장수,248,35.65696,127.52031,전주,146,35.84092,127.11718,금산,238,36.10563,127.48175
1384,54707,진안황금10호태양광발전소,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,장수,248,35.65696,127.52031,전주,146,35.84092,127.11718,금산,238,36.10563,127.48175
1385,58701,진안황금5호태양광,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,장수,248,35.65696,127.52031,전주,146,35.84092,127.11718,금산,238,36.10563,127.48175
1386,58704,진안황금8호태양광,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,장수,248,35.65696,127.52031,전주,146,35.84092,127.11718,금산,238,36.10563,127.48175
1387,4650,진안황금태양광발전소,0.0988,전북,전북 진안군 부귀면,35.837326,127.36034,장수,248,35.65696,127.52031,전주,146,35.84092,127.11718,금산,238,36.10563,127.48175
1388,4450,TY1호 태양광,0.09792000000000001,전북,전북 정읍시 신태인읍,35.68816,126.88665,부안,243,35.72961,126.71657,전주,146,35.84092,127.11718,정읍,245,35.56337,126.83904
1389,69495,헬파이어 태양광발전소(PV),0.0994,전북,전북 정읍시 신태인읍,35.68816,126.88665,부안,243,35.72961,126.71657,전주,146,35.84092,127.11718,정읍,245,35.56337,126.83904
1390,38727,씨에스쏠라태양광,0.478,전북,전북 정읍시 입암면,35.503757,126.79319,광주,156,35.17294,126.89156,고창군,251,35.42668,126.69724,정읍,245,35.56337,126.83904
1391,53912,정승기1호태양광,0.099,전북,전북 정읍시 입암면,35.503757,126.79319,광주,156,35.17294,126.89156,고창군,251,35.42668,126.69724,정읍,245,35.56337,126.83904
1392,31776,성두태양광,0.09792000000000001,전북,전북 정읍시 입암면,35.503757,126.79319,광주,156,35.17294,126.89156,고창군,251,35.42668,126.69724,정읍,245,35.56337,126.83904
1393,48778,해마루3호태양광,0.7257600000000001,전북,전북 정읍시 입암면,35.503757,126.79319,광주,156,35.17294,126.89156,고창군,251,35.42668,126.69724,정읍,245,35.56337,126.83904
1394,60459,청석태양광,0.396,전북,전북 남원시 요천로,35.414013,127.39641599999999,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
1395,60648,청용태양광,0.396,전북,전북 남원시 요천로,35.414013,127.39641599999999,광양시,266,34.9434,127.6914,순천,174,35.0204,127.3694,남원,247,35.4213,127.39652
1396,64291,포인2태양광,0.099,전북,전북 남원시 보절면,35.513115,127.40236999999999,남원,247,35.4213,127.39652,임실,244,35.61203,127.28556,장수,248,35.65696,127.52031
1397,30600,석민태양광,0.099,전북,전북 남원시 보절면,35.513115,127.40236999999999,남원,247,35.4213,127.39652,임실,244,35.61203,127.28556,장수,248,35.65696,127.52031
1398,25514,보현1태양광,0.099,전북,전북 남원시 보절면,35.513115,127.40236999999999,남원,247,35.4213,127.39652,임실,244,35.61203,127.28556,장수,248,35.65696,127.52031
1399,21291,명문태양광,0.099,전북,전북 남원시 보절면,35.513115,127.40236999999999,남원,247,35.4213,127.39652,임실,244,35.61203,127.28556,장수,248,35.65696,127.52031
1400,25516,보현2태양광,0.099,전북,전북 남원시 보절면,35.513115,127.40236999999999,남원,247,35.4213,127.39652,임실,244,35.61203,127.28556,장수,248,35.65696,127.52031
1401,71560,화연태양광,0.099,전북,전북 남원시 보절면,35.513115,127.40236999999999,남원,247,35.4213,127.39652,임실,244,35.61203,127.28556,장수,248,35.65696,127.52031
1402,597,참길자동차학원태양광5호,0.099,전북,전북 부안군 부안읍,35.729607,126.73688999999999,부안,243,35.72961,126.71657,전주,146,35.84092,127.11718,정읍,245,35.56337,126.83904
1403,596,참길자동차학원태양광3호,0.099,전북,전북 부안군 부안읍,35.729607,126.73688999999999,부안,243,35.72961,126.71657,전주,146,35.84092,127.11718,정읍,245,35.56337,126.83904
1404,598,참길자동차학원태양광4호,0.099,전북,전북 부안군 부안읍,35.729607,126.73688999999999,부안,243,35.72961,126.71657,전주,146,35.84092,127.11718,정읍,245,35.56337,126.83904
1405,599,참길자동차학원태양광1호,0.099,전북,전북 부안군 부안읍,35.729607,126.73688999999999,부안,243,35.72961,126.71657,전주,146,35.84092,127.11718,정읍,245,35.56337,126.83904
1406,48696,세이브3호태양광,0.99792,전북,전북 군산시 오식도동,35.963173,126.56186000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1407,2340,군산오식도배수지태양광,0.84,전북,전북 군산시 오식도동,35.963173,126.56186000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1408,37094,신신솔라태양광,3.2,전북,전북 군산시 오식도동,35.963173,126.56186000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1409,33068,세이브태양광,0.9849600000000001,전북,전북 군산시 오식도동,35.963173,126.56186000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1410,62163,코원이에스햇빛발전기(군산),0.7559999999999999,전북,전북 군산시 오식도동,35.963173,126.56186000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1411,48656,세이브에너지2호태양광,0.81648,전북,전북 군산시 오식도동,35.963173,126.56186000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1412,26182,부메랑태양광,0.6919,전북,전북 군산시 오식도동,35.963173,126.56186000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1413,22156,무진장2호태양광발전소,0.49416000000000004,전북,전북 진안군 동향면,35.838146,127.56794,거창,284,35.66739,127.9099,장수,248,35.65696,127.52031,금산,238,36.10563,127.48175
1414,54171,정읍솔라고창태양광,1.4,전북,전북 고창군 무장면,35.419186,126.56076000000002,영광군,252,35.28366,126.47784,고창,172,35.34824,126.599,부안,243,35.72961,126.71657
1415,34299,송암2태양광,0.4998,전북,전북 고창군 흥덕면,35.517796,126.70361000000001,고창군,251,35.42668,126.69724,부안,243,35.72961,126.71657,정읍,245,35.56337,126.83904
1416,7306,고창솔라태양광#3,3.0,전북,전북 고창군 흥덕면,35.517796,126.70361000000001,고창군,251,35.42668,126.69724,부안,243,35.72961,126.71657,정읍,245,35.56337,126.83904
1417,7305,고창솔라태양광#2,3.0,전북,전북 고창군 흥덕면,35.517796,126.70361000000001,고창군,251,35.42668,126.69724,부안,243,35.72961,126.71657,정읍,245,35.56337,126.83904
1418,7307,고창솔라태양광#1,3.0,전북,전북 고창군 흥덕면,35.517796,126.70361000000001,고창군,251,35.42668,126.69724,부안,243,35.72961,126.71657,정읍,245,35.56337,126.83904
1419,895,광고창태양광,0.3,전북,전북 고창군 흥덕면,35.517796,126.70361000000001,고창군,251,35.42668,126.69724,부안,243,35.72961,126.71657,정읍,245,35.56337,126.83904
1420,7277,고창솔라태양광#5,3.0,전북,전북 고창군 흥덕면,35.517796,126.70361000000001,고창군,251,35.42668,126.69724,부안,243,35.72961,126.71657,정읍,245,35.56337,126.83904
1421,48725,인7호태양광발전소,0.9860399999999999,전북,전북 남원시 대산면,35.43209,127.3252,남원,247,35.4213,127.39652,순창군(협력),254,35.37131,127.1286,임실,244,35.61203,127.28556
1422,130,남강태양광,0.97416,전북,전북 남원시 대산면,35.43209,127.3252,남원,247,35.4213,127.39652,순창군(협력),254,35.37131,127.1286,임실,244,35.61203,127.28556
1423,6749,경천태양광,0.0972,전북,전북 남원시 대산면,35.43209,127.3252,남원,247,35.4213,127.39652,순창군(협력),254,35.37131,127.1286,임실,244,35.61203,127.28556
1424,48726,인태양광발전소,0.95634,전북,전북 남원시 대산면,35.43209,127.3252,남원,247,35.4213,127.39652,순창군(협력),254,35.37131,127.1286,임실,244,35.61203,127.28556
1425,30968,선미태양광발전소,0.099,전북,전북 남원 대산면,35.43209,127.3252,남원,247,35.4213,127.39652,순창군(협력),254,35.37131,127.1286,임실,244,35.61203,127.28556
1426,66279,한빛석남태양광,0.5,전북,전북 고창군 상하면,35.444515,126.49521000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1427,2389,창수발전소,0.09849,전북,전북 군산시 대야면,35.946754,126.81156000000001,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,전주,146,35.84092,127.11718
1428,25228,보덕5호태양광발전기,0.08064,전북,전북 군산시 대야면,35.946754,126.81156000000001,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,전주,146,35.84092,127.11718
1429,25226,보덕3호태양광발전기,0.09967999999999999,전북,전북 군산시 대야면,35.946754,126.81156000000001,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,전주,146,35.84092,127.11718
1430,25227,보덕4호태양광발전기,0.09967999999999999,전북,전북 군산시 대야면,35.946754,126.81156000000001,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,전주,146,35.84092,127.11718
1431,56372,진현태양광,0.49742,전북,전북 군산시 임피면,35.9826,126.85048,군산,140,36.0053,126.76135,전주,146,35.84092,127.11718,부여,236,36.27242,126.92079
1432,56174,썬플라워태양광,0.49742,전북,전북 군산시 임피면,35.9826,126.85048,군산,140,36.0053,126.76135,전주,146,35.84092,127.11718,부여,236,36.27242,126.92079
1433,13441,한울태양광발전소,0.9,전북,전북 부안군 동진면,35.749565,126.73881499999999,군산,140,36.0053,126.76135,부안,243,35.72961,126.71657,전주,146,35.84092,127.11718
1434,4638,군산베스틸15기태양광,0.46656000000000003,전북,전북 군산시 외항로,35.957043,126.59606000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1435,1642,군산베스틸7기태양광,0.24948,전북,전북 군산시 외항로,35.957043,126.59606000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1436,1641,군산베스틸6기태양광,2.11464,전북,전북 군산시 외항로,35.957043,126.59606000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1437,4634,군산베스틸12기태양광,0.43416000000000005,전북,전북 군산시 외항로,35.957043,126.59606000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1438,1639,군산베스틸4기태양광,2.42352,전북,전북 군산시 외항로,35.957043,126.59606000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1439,4642,군산베스틸9기태양광,0.9201600000000001,전북,전북 군산시 외항로,35.957043,126.59606000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1440,4639,군산베스틸8기태양광,0.9849600000000001,전북,전북 군산시 외항로,35.957043,126.59606000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1441,1640,군산베스틸5기태양광,0.64746,전북,전북 군산시 외항로,35.957043,126.59606000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
1442,1645,군산L_S1기태양광,0.297,전북,전북 군산시 외항로,35.957043,126.59606000000001,영광군,252,35.28366,126.47784,부안,243,35.72961,126.71657,보령,235,36.32724,126.55744
